city,temp_c,temp_f,feelslike_c,humidity,wind_kph,pressure_mb,cloud,uv,condition,temp_category,humidity_level,wind_level,cloud_level,timestamp,record_no,temp_change,trend,avg_temp,max_temp,min_temp,condition_count,most_common_condition,alerts
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:05:39,38,0.0,Stable,24.0,24.0,24.0,38,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:05:45,39,0.0,Stable,24.0,24.0,24.0,39,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:05:50,40,0.0,Stable,24.0,24.0,24.0,40,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:05:56,41,0.0,Stable,24.0,24.0,24.0,41,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:06:02,42,0.0,Stable,24.0,24.0,24.0,42,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:06:08,43,0.0,Stable,24.0,24.0,24.0,43,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:06:14,44,0.0,Stable,24.0,24.0,24.0,44,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:06:20,45,0.0,Stable,24.0,24.0,24.0,45,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:06:26,46,0.0,Stable,24.0,24.0,24.0,46,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:06:31,47,0.0,Stable,24.0,24.0,24.0,47,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:06:37,48,0.0,Stable,24.0,24.0,24.0,48,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:06:43,49,0.0,Stable,24.0,24.0,24.0,49,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:06:49,50,0.0,Stable,24.0,24.0,24.0,50,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:06:55,51,0.0,Stable,24.0,24.0,24.0,51,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:07:01,52,0.0,Stable,24.0,24.0,24.0,52,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:07:07,53,0.0,Stable,24.0,24.0,24.0,53,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:07:13,54,0.0,Stable,24.0,24.0,24.0,54,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:07:19,55,0.0,Stable,24.0,24.0,24.0,55,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:07:25,56,0.0,Stable,24.0,24.0,24.0,56,Clear,No alert
